-10.0, -1.1917934892429412
-9.8, -1.0747762802566598
-9.600000000000001, -1.0155502520891306
-9.400000000000002, -1.000307035459517
-9.200000000000003, -1.0258055000151778
-9.000000000000004, -1.0975392215061872
-8.800000000000004, -1.2329050637295664
-8.600000000000005, -1.4733620430063445
-8.400000000000006, -1.9256948033555372
-8.200000000000006, -2.94848763378965
-8.000000000000007, -6.872793382049948
-7.800000000000007, 18.533591851969877
-7.600000000000007, 3.979974799121626
-7.400000000000007, 2.2802564937603376
-7.200000000000006, 1.6437870629484619
-7.000000000000006, 1.3264316903458737
-6.800000000000006, 1.1502218563693092
-6.600000000000006, 1.052373945456408
-6.400000000000006, 1.0068618452818294
-6.2000000000000055, 1.0034698603847931
-6.000000000000005, 1.0414818773969168
-5.800000000000005, 1.129281754238331
-5.600000000000005, 1.2893818515808717
-5.400000000000005, 1.5755656473955897
-5.200000000000005, 2.1343796636707983
-5.000000000000004, 3.525299153513495
-4.800000000000004, 11.428535024886486
-4.600000000000004, -8.91753400028233
-4.400000000000004, -3.2538111895882333
-4.200000000000004, -2.039730944996901
-4.0000000000000036, -1.5298837791778175
-3.8000000000000034, -1.264274031061735
-3.600000000000003, -1.1151275309297135
-3.400000000000003, -1.034342029024188
-3.200000000000003, -1.0017081366294136
-3.0000000000000027, -1.0101086144621498
-2.8000000000000025, -1.061320577313909
-2.6000000000000023, -1.167013657982433
-2.400000000000002, -1.3561282779186954
-2.200000000000002, -1.699232526071059
-2.0000000000000018, -2.4029816747050665
-1.8000000000000018, -4.401340529262119
-1.6000000000000019, -34.244267236579155
-1.400000000000002, 5.883691167582286
-1.200000000000002, 2.7597072142698456
-1.000000000000002, 1.8508158504795058
-0.800000000000002, 1.435323419649244
-0.6000000000000021, 1.2116282867113704
-0.4000000000000021, 1.085704590033402
-0.20000000000000207, 1.0203388454768691
